"","Id_test","Id","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"79",1539,1539,"RM",9000,"Reg","Lvl","Inside","OldTown","Norm","1Fam",8,9,"Gable","None",0,"Gd","Gd","Stone","Fa","No","Unf",0,"Unf",0,346,346,"Ex",1157,1111,2268,0,3,0,3,"Gd",7,0,"Detchd","Unf",2,624,0,108,0,"4","WD","Normal",110.82,8,7,102.82,103.82,-1
"80",1540,1540,"RM",9045,"Reg","Lvl","Inside","OldTown","Norm","2fmCon",5,3,"Gable","None",0,"TA","Fa","BrkTil","TA","Mn","Unf",0,"Unf",0,840,840,"Fa",1128,1128,2256,0,2,0,4,"Fa",11,0,"Attchd","Unf",0,0,0,18,18,"6","WD","Abnorml",100,60,31.4938361131256,40,68.5061638868744,-28.5061638868744
"81",1541,1541,"RM",10560,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","Fa","No","Rec",283,"Unf",0,455,738,"Ex",868,602,1470,0,1,1,2,"TA",6,0,"Detchd","Unf",2,624,0,0,0,"6","WD","Normal",88,16,40,72,48,24
"82",1542,1542,"RM",5830,"Reg","Lvl","Corner","BrkSide","Feedr","1Fam",5,6,"Gable","None",0,"TA","Gd","CBlock","TA","No","Rec",788,"Unf",0,200,988,"Ex",1030,582,1612,0,1,1,3,"TA",7,0,"Detchd","Unf",1,363,0,0,0,"3","WD","Normal",60,13,60,47,0,47
"83",1543,1543,"RL",7793,"IR1","Bnk","Corner","BrkSide","Norm","1Fam",7,7,"Gable","None",0,"TA","TA","BrkTil","Gd","No","BLQ",474,"Unf",0,634,1108,"TA",1160,908,2068,0,1,1,3,"Gd",8,1,"Detchd","Unf",1,315,0,0,60,"5","WD","Normal",88,5,82,83,6,77
"84",1544,1544,"RM",5000,"Reg","Lvl","Inside","BrkSide","Feedr","1Fam",4,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Rec",188,"Unf",0,577,765,"TA",765,0,765,1,1,0,2,"Gd",4,0,"Detchd","Unf",1,200,135,0,41,"4","WD","Normal",85,60,84,25,1,24
"85",1545,1545,"RM",6000,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","BLQ",452,"LwQ",12,144,608,"TA",608,524,1132,1,1,0,2,"TA",5,0,"Detchd","Unf",1,240,0,0,128,"4","WD","Abnorml",71,60,71,11,0,11
"86",1546,1546,"RM",6000,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",6,6,"Gable","None",0,"TA","Gd","CBlock","TA","No","LwQ",264,"Unf",0,308,572,"Ex",848,348,1196,0,1,1,3,"TA",6,2,"Detchd","Unf",2,576,0,0,0,"3","WD","Normal",70,60,37,10,33,-23
"87",1547,1547,"RM",6360,"Reg","Lvl","Corner","BrkSide","Feedr","1Fam",5,6,"Gable","Stone",300,"TA","TA","CBlock","TA","No","Rec",360,"LwQ",159,316,835,"TA",955,498,1453,0,1,1,3,"Gd",7,2,"Detchd","Unf",1,240,0,0,35,"3","WD","Normal",68,60,68,8,0,8
"88",1548,1548,"RM",6000,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",300,"Unf",0,480,780,"TA",780,636,1416,0,1,1,3,"TA",6,0,"Detchd","Unf",1,312,221,0,48,"3","WD","Normal",62,60,62,2,0,2
"89",1549,1549,"RM",6240,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",276,"Unf",0,252,528,"Gd",548,492,1040,0,1,0,2,"TA",5,0,"Detchd","Fin",2,624,306,0,32,"5","WD","Normal",74,30,31,44,43,1
"90",1550,1550,"RM",6240,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","LwQ",448,"Unf",0,480,928,"TA",928,608,1536,0,2,0,4,"TA",7,1,"Detchd","Unf",2,480,0,10,0,"3","WD","Normal",80,60,80,20,0,20
"91",1551,1551,"RM",6120,"Reg","Lvl","Inside","OldTown","Artery","1Fam",6,5,"Gable","None",0,"TA","TA","BrkTil","Fa","No","ALQ",960,"Unf",0,164,1124,"TA",1068,0,1068,1,1,0,2,"TA",5,1,"Detchd","Unf",1,288,0,0,128,"3","WD","Normal",87,60,87,27,0,27
"92",1552,1552,"RM",8094,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,5,"Gable","None",0,"TA","Fa","CBlock","TA","No","Unf",0,"Unf",0,888,888,"Ex",888,1074,1962,0,1,1,4,"TA",9,1,"Detchd","Unf",2,572,160,0,261.05,"6","WD","Normal",95,60,92.8200000000002,35,2.17999999999984,32.8200000000002
"93",1553,1553,"RM",12900,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,8,"Gable","None",0,"Gd","Gd","PConc","TA","No","Unf",0,"Unf",0,780,780,"Ex",780,780,1560,0,1,1,3,"Gd",7,0,"Attchd","Unf",0,0,344,0,0,"5","WD","Normal",98,1,31.4938361131256,97,66.5061638868744,30.4938361131256
"94",1554,1554,"RM",3068,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,8,"Gable","None",0,"TA","Gd","BrkTil","TA","No","Unf",0,"Unf",0,662,662,"Ex",662,662,1324,0,1,0,3,"TA",6,0,"Detchd","Unf",1,180,0,0,112,"2","WD","Normal",90,17,90,73,0,73
"95",1555,1555,"RL",15263,"IR1","Lvl","Inside","ClearCr","Feedr","1Fam",5,5,"Gable","BrkFace",90,"TA","TA","CBlock","Gd","No","Rec",766,"Unf",0,656,1422,"Gd",1675,0,1675,0,2,0,3,"TA",8,2,"Attchd","Unf",1,365,0,132,0,"5","WD","Normal",51,51,51,0,0,0
"96",1556,1556,"RL",10632,"IR1","Lvl","Inside","ClearCr","Norm","1Fam",5,3,"Gable","None",0,"TA","TA","BrkTil","Gd","No","Unf",0,"Unf",0,689,689,"Gd",725,499,1224,0,1,1,3,"TA",6,0,"Detchd","Unf",1,180,0,0,248,"1","COD","Normal",93,60,92.8200000000002,33,0.179999999999836,32.8200000000002
"97",1557,1557,"RL",9900,"Reg","Lvl","Inside","SWISU","Norm","2fmCon",5,4,"Gable","None",0,"Fa","Fa","BrkTil","TA","No","Rec",1026,"Unf",0,186,1212,"TA",1212,180,1392,1,1,0,3,"TA",6,0,"Attchd","Unf",0,0,0,0,168,"2","ConLD","Normal",95,60,31.4938361131256,35,63.5061638868744,-28.5061638868744
"98",1558,1558,"RL",6001,"IR1","Bnk","Inside","SWISU","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","CBlock","Fa","No","LwQ",368,"Unf",0,232,600,"Ex",600,319,919,0,1,0,3,"TA",5,0,"Detchd","Unf",1,231,0,0,45,"3","WD","Normal",70,60,70,10,0,10
"99",1559,1559,"C (all)",6449,"IR1","Lvl","Inside","SWISU","Norm","1Fam",4,3,"Gambrel","None",0,"TA","TA","CBlock","TA","No","Rec",73,"Unf",0,634,707,"TA",942,942,1884,0,1,1,4,"TA",7,0,"Attchd","Unf",0,0,0,0,239,"3","WD","Abnorml",103,60,31.4938361131256,43,71.5061638868744,-28.5061638868744
"100",1560,1560,"RH",6048,"Reg","Lvl","Corner","SWISU","Artery","2fmCon",5,7,"Gable","None",0,"TA","Gd","BrkTil","TA","Mn","LwQ",736,"Unf",0,120,856,"Gd",936,744,1680,1,2,0,2,"TA",7,1,"Detchd","Unf",2,450,56,144,0,"6","COD","Normal",100,60,92.8200000000002,40,7.17999999999984,32.8200000000002
"101",1561,1561,"RL",10773,"Reg","Lvl","Inside","Sawyer","Norm","Duplex",4,3,"Gable","BrkFace",72,"Fa","Fa","CBlock","TA","No","ALQ",704,"Unf",0,1128,1832,"TA",1832,0,1832,2,2,0,4,"TA",8,0,"Attchd","Unf",0,0,0,58,0,"5","WD","Normal",43,43,31.4938361131256,0,11.5061638868744,-11.5061638868744
"102",1562,1562,"RL",7800,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,7,"Hip","BrkFace",47,"TA","TA","CBlock","TA","Mn","BLQ",240,"Rec",474,150,864,"Ex",892,0,892,1,1,0,3,"Gd",5,0,"Detchd","Unf",1,416,0,0,0,"6","WD","Normal",44,2,44,42,0,42
"103",1563,1563,"RL",7832,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","GLQ",775,"Unf",0,89,864,"Ex",864,0,864,1,1,0,2,"TA",4,0,"Detchd","Unf",1,280,226,0,0,"5","WD","Normal",42,42,41,0,1,-1
"104",1564,1564,"RL",7424,"IR1","Lvl","Inside","Sawyer","Norm","Duplex",5,5,"Gable","None",0,"TA","TA","CBlock","Gd","Av","GLQ",1319,"Unf",0,0,1319,"TA",1373,0,1373,1,1,0,3,"TA",5,2,"Attchd","Fin",2,591,0,0,0,"5","WD","Normal",32,32,32,0,0,0
"105",1565,1565,"RL",11227,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,5,"Gable","None",0,"TA","Gd","CBlock","TA","No","Rec",267,"ALQ",453,0,720,"Ex",720,720,1440,0,1,1,4,"TA",7,2,"Attchd","Unf",2,480,192,38,0,"3","WD","Normal",42,42,42,0,0,0
"106",1566,1566,"RL",20062,"IR1","Low","Inside","ClearCr","Norm","1Fam",7,7,"Hip","None",0,"Gd","Gd","CBlock","Gd","Gd","ALQ",1092,"Unf",0,328,1420,"Gd",1483,0,1483,1,1,1,1,"TA",4,2,"Attchd","RFn",2,690,496,0,0,"4","WD","Normal",33,9,33,24,0,24
"107",1567,1567,"RL",9259,"Reg","Lvl","Corner","Sawyer","Feedr","1Fam",4,4,"Gable","None",0,"TA","TA","BrkTil","Fa","No","Unf",0,"Unf",0,660,660,"TA",756,0,756,0,1,0,2,"TA",4,0,"Detchd","Unf",2,440,80,0,0,"6","WD","Normal",83,60,65,23,18,5
"108",1568,1568,"RL",17082,"IR1","Low","CulDSac","ClearCr","Norm","1Fam",6,5,"Gable","BrkFace",288,"TA","TA","PConc","Gd","Av","ALQ",964,"Unf",0,153,1117,"Ex",1117,864,1981,1,2,1,4,"Gd",8,1,"Attchd","Fin",2,522,336,104,0,"5","WD","Normal",32,18,32,14,0,14
"109",1569,1569,"RL",18600,"Reg","Lvl","Inside","Edwards","Norm","1Fam",3,4,"Gable","None",0,"TA","TA","CBlock","TA","Mn","BLQ",288,"LwQ",684,0,972,"TA",1052,558,1610,0,2,0,4,"Fa",8,1,"Attchd","RFn",1,480,0,0,60,"6","WD","Normal",72,20,72,52,0,52
"110",1570,1570,"RL",11479,"Reg","Lvl","Inside","Edwards","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","TA","No","GLQ",104,"Rec",387,172,663,"Ex",1074,0,1074,1,1,0,3,"Gd",6,1,"Attchd","Unf",1,467,0,52,52,"6","WD","Normal",60,23,23,37,37,0
"111",1571,1571,"RL",9350,"Reg","Bnk","Inside","Edwards","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","CBlock","TA","No","LwQ",192,"Unf",0,564,756,"Ex",1169,0,1531,0,1,0,3,"TA",8,1,"Detchd","Unf",1,209,0,0,0,"6","WD","Normal",63,31,63,32,0,32
"112",1572,1572,"RL",9525,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","Av","BLQ",954,"Unf",0,218,1172,"TA",1172,0,1172,1,1,0,3,"TA",5,0,"Attchd","Fin",1,366,240,0,0,"6","WD","Normal",56,12,56,44,0,44
"113",1573,1573,"RL",17485,"IR2","Lvl","Inside","Edwards","Norm","1Fam",7,5,"Gable","Stone",96,"Gd","TA","PConc","Gd","Gd","GLQ",1346,"Unf",0,162,1508,"Ex",1508,0,1508,1,1,0,1,"Gd",5,2,"Attchd","RFn",2,572,0,0,0,"1","Con","Partial",1,1,1,0,0,0
"114",1574,1574,"RL",11200,"IR1","Lvl","CulDSac","Edwards","Norm","1Fam",5,3,"Gable","None",0,"TA","Fa","CBlock","TA","Mn","Unf",0,"Unf",0,1250,1250,"Ex",1298,0,1298,0,2,0,3,"TA",5,0,"Detchd","Unf",2,504,0,144,0,"6","COD","Normal",46,46,46,0,0,0
"115",1575,1575,"RL",11980,"Reg","Low","Inside","SawyerW","Norm","1Fam",7,5,"Gable","BrkFace",177,"Gd","TA","CBlock","Gd","Gd","GLQ",1433,"Unf",0,0,1433,"Ex",1433,0,1433,1,1,1,1,"Gd",4,2,"Attchd","RFn",2,528,0,278,0,"6","WD","Normal",23,23,23,0,0,0
"116",1576,1576,"RL",12361,"IR1","Lvl","CulDSac","SawyerW","Norm","1Fam",6,7,"Gable","BrkFace",85,"Gd","Gd","PConc","Gd","No","GLQ",860,"Unf",0,86,946,"Ex",964,838,1802,0,2,1,3,"Gd",8,1,"2Types","RFn",3,1002.79,450,92,0,"5","WD","Normal",17,17,10,0,7,-7
"117",1577,1577,"RL",7360,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",7,5,"Gable","Stone",80,"Gd","TA","PConc","Gd","No","GLQ",24,"Unf",0,1198,1222,"Ex",1222,0,1222,0,2,0,2,"Gd",6,0,"Attchd","RFn",2,615,0,54,0,"3","WD","Normal",1,1,1,0,0,0
"118",1578,1578,"RL",14235,"IR1","Lvl","Inside","SawyerW","Norm","1Fam",6,8,"Gable","None",0,"TA","TA","PConc","Fa","No","Unf",0,"Unf",0,676,676,"TA",831,614,1445,0,2,0,3,"TA",6,0,"Detchd","Unf",2,484,0,59,0,"3","WD","Normal",110,17,53,93,57,36
"119",1579,1579,"RL",11105,"Reg","Lvl","Corner","CollgCr","Norm","1Fam",5,5,"Gable","None",0,"TA","Gd","PConc","Gd","Av","GLQ",870,"Unf",0,0,870,"Gd",965,0,965,1,1,0,2,"TA",4,0,"Attchd","Unf",2,580,71,0,0,"7","WD","Normal",14,14,12,0,2,-2
"120",1580,1580,"RL",9337,"IR1","Lvl","Inside","CollgCr","Norm","1Fam",7,5,"Gable","None",0,"TA","TA","PConc","Gd","No","ALQ",353,"Unf",0,525,878,"Ex",892,800,1692,0,2,1,3,"TA",8,1,"Attchd","RFn",2,513,0,39,0,"4","WD","Normal",13,12,13,1,0,1
"121",1581,1581,"RL",15240,"IR1","Lvl","FR2","CollgCr","Norm","1Fam",5,8,"Gable","None",0,"Gd","Gd","CBlock","Gd","No","GLQ",198,"Rec",688,140,1026,"Ex",1026,0,1026,1,1,1,3,"TA",5,0,"Attchd","Unf",1,308,316,85,0,"6","WD","Normal",33,6,33,27,0,27
"122",1582,1582,"RL",7480,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","Av","ALQ",480,"Unf",0,396,876,"TA",876,0,876,1,1,0,3,"TA",5,0,"Detchd","Unf",2,484,0,0,0,"6","WD","Normal",38,38,33,0,5,-5
"123",1583,1583,"RL",10389,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",8,5,"Hip","BrkFace",320,"Gd","TA","PConc","Gd","No","GLQ",1572.41,"Unf",0,296,1978,"Ex",1978,0,1978,1,2,1,3,"Gd",8,1,"Attchd","RFn",3,850,188,25,0,"5","WD","Normal",7,7,7,0,0,0
"124",1584,1584,"RL",9375,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1040,1040,"Ex",1044,1054,2098,0,2,1,4,"Gd",9,1,"Attchd","Fin",2,621,331,38,0,"4","WD","Normal",13,13,13,0,0,0
"125",1585,1585,"RM",4435,"Reg","Lvl","Inside","CollgCr","Norm","TwnhsE",6,5,"Gable","BrkFace",170,"Gd","TA","PConc","Gd","Av","GLQ",672,"Unf",0,176,848,"Ex",848,0,848,1,1,0,1,"Gd",4,0,"Attchd","Fin",2,420,140,0,0,"4","WD","Normal",7,7,7,0,0,0
"126",1586,1586,"RL",8777,"Reg","Lvl","Inside","Edwards","Feedr","1Fam",3,6,"Gable","None",0,"TA","Gd","CBlock","TA","No","Unf",0,"Unf",0,0,0,"TA",640,0,692.18,0,1,0,2,"TA",5,0,"Detchd","Unf",1,240,0,0,0,"4","ConLD","Normal",65,3,65,62,0,62
"127",1587,1587,"RL",8842,"Reg","Lvl","Corner","Edwards","Norm","1Fam",5,6,"Gable","None",0,"TA","Gd","CBlock","Fa","No","Unf",0,"Unf",0,381,381,"Ex",992,0,992,0,1,0,3,"TA",6,0,"Detchd","Unf",1,319,60,0,56,"1","Oth","Abnorml",56,56,56,0,0,0
"128",1588,1588,"RL",10044,"IR1","Low","CulDSac","Edwards","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","Gd","Gd","ALQ",1070,"Unf",0,126,1196,"TA",1196,0,1196,1,1,0,3,"TA",6,0,"Attchd","RFn",1,336,257,0,168,"6","WD","Normal",42,42,42,0,0,0
"129",1589,1589,"RL",11792,"Reg","Lvl","Inside","Edwards","Norm","1Fam",4,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,744,744,"Ex",792,328,1120,0,1,0,2,"Fa",5,0,"Detchd","Unf",2,480,0,0,0,"6","WD","Abnorml",62,60,54,2,8,-6
"130",1590,1590,"RL",6305,"Reg","Lvl","Inside","Edwards","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","CBlock","TA","Av","ALQ",528,"Unf",0,480,1008,"TA",1096,0,1096,1,1,0,3,"TA",5,1,"Detchd","Unf",1,352,0,0,0,"6","WD","Normal",35,35,35,0,0,0
"131",1591,1591,"RL",6410,"Reg","HLS","Inside","Edwards","Norm","1Fam",4,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,960,960,"Ex",960,0,960,0,1,0,3,"TA",5,0,"Attchd","Unf",0,0,0,0,0,"5","WD","Normal",52,52,31.4938361131256,0,20.5061638868744,-20.5061638868744
"132",1592,1592,"RL",4853,"Reg","Bnk","Inside","SWISU","Artery","1Fam",5,6,"Gable","BrkFace",203,"TA","TA","BrkTil","TA","Mn","Rec",133,"Unf",0,974,1107,"Fa",1296,0,1296,0,2,0,2,"Fa",5,1,"Detchd","Unf",1,260,0,0,36,"5","WD","Normal",86,11,31,75,55,20
"133",1593,1593,"RL",7890,"Reg","Lvl","Corner","SWISU","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",238,"Unf",0,618,856,"TA",856,0,856,1,1,0,2,"TA",4,1,"Detchd","Unf",2,399,0,0,0,"3","WD","Normal",71,60,71,11,0,11
"134",1594,1594,"RH",7200,"Reg","Lvl","Inside","SWISU","Norm","Duplex",4,6,"Flat","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",862,1418.92,2650,0,3,0,5,"TA",10,0,"Attchd","Unf",0,0,0,0,0,"2","WD","Normal",43,43,31.4938361131256,0,11.5061638868744,-11.5061638868744
"135",1595,1595,"RL",9839,"Reg","Lvl","Inside","SWISU","Feedr","1Fam",5,3,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,894,894,"Ex",894,772,1666,1,1,0,3,"TA",7,1,"Attchd","Unf",0,0,0,156,0,"5","WD","Normal",79,60,31.4938361131256,19,47.5061638868744,-28.5061638868744
"136",1596,1596,"RL",10452,"IR1","Lvl","Inside","Crawfor","Norm","1Fam",7,6,"Gable","BrkFace",371,"Gd","Gd","BrkTil","Gd","No","ALQ",426,"BLQ",252,850,1528,"Ex",1225,908,2133,1,1,1,4,"TA",8,2,"Attchd","Unf",1,312,0,0,86,"7","WD","Normal",69,25,69,44,0,44
"137",1597,1597,"RL",15600,"Reg","Lvl","Inside","Crawfor","Norm","Duplex",5,6,"Gable","BrkFace",430,"TA","Gd","CBlock","TA","No","ALQ",375,"Unf",0,657,1032,"Ex",1102,1075,2177,0,2,1,5,"TA",11,0,"Detchd","Unf",2,484,0,0,0,"3","WD","Normal",60,19,60,41,0,41
"138",1598,1598,"RL",19645,"IR1","Lvl","FR2","Crawfor","Norm","1Fam",7,6,"Gable","BrkFace",44,"TA","TA","PConc","Gd","No","GLQ",343,"Unf",0,80,423,"Ex",896,756,1652,1,2,1,3,"Gd",6,0,"BuiltIn","RFn",2,473,0,0,0,"6","WD","Normal",16,3,16,13,0,13
"139",1599,1599,"RM",3907,"IR1","HLS","Inside","Blueste","Norm","TwnhsE",8,6,"Gable","None",0,"Gd","TA","CBlock","Gd","Gd","GLQ",747,"Unf",0,235,982,"Gd",1034,0,1034,1,1,0,1,"Gd",4,1,"Attchd","Fin",2,598,141,36,0,"4","WD","Normal",21,21,21,0,0,0
"140",1600,1600,"RM",3907,"IR1","HLS","Inside","Blueste","Norm","TwnhsE",8,5,"Gable","None",0,"Gd","TA","CBlock","Gd","Av","GLQ",76,"Unf",0,1115,1191,"Gd",1191,0,1191,0,2,0,2,"Gd",5,1,"Attchd","Unf",2,531,112,81,0,"3","WD","Normal",21,21,21,0,0,0
"141",1601,1601,"RM",8154,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam",3,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","BLQ",480,"Unf",0,0,480,"TA",540,0,692.18,0,1,0,1,"TA",4,0,"Detchd","Unf",1,200,0,0,0,"4","ConLw","Normal",69,60,59,9,10,-1
"142",1602,1602,"RM",9140,"Reg","HLS","Inside","IDOTRR","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","BrkTil","TA","Mn","BLQ",308,"Unf",0,321,629,"Fa",727,380,1107,0,1,0,2,"TA",5,0,"Detchd","Unf",1,625,0,56,0,"4","COD","Normal",89,35,60,54,29,25
"143",1603,1603,"C (all)",8712,"Reg","Lvl","Corner","IDOTRR","Norm","1Fam",4,7,"Hip","None",0,"Fa","Fa","CBlock","TA","No","Unf",0,"Unf",0,756,756,"Gd",952,0,952,0,1,0,3,"TA",5,0,"Detchd","RFn",1,330,0,0,261.05,"6","WD","Alloca",110.82,60,92.8200000000002,50.8199999999999,17.9999999999998,32.8200000000002
"144",1604,1604,"RM",3811,"IR1","HLS","Corner","Crawfor","Artery","TwnhsE",8,5,"Hip","Stone",186,"Gd","TA","PConc","Ex","Gd","GLQ",1373,"Unf",0,221,1594,"Ex",1646,0,1646,1,2,0,2,"Gd",5,1,"Attchd","Fin",2,525,128,53,0,"5","WD","Normal",6,5,6,1,0,1
"145",1605,1605,"RL",11050,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",615,"Unf",0,434,1049,"Ex",1036,880,1916,1,2,1,3,"Gd",8,1,"Attchd","Unf",3,741,0,70,0,"5","WD","Normal",12,11,12,1,0,1
"146",1606,1606,"RL",9620,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",679,"Unf",0,564,1243,"TA",1285,0,1285,0,2,0,3,"Gd",6,1,"Attchd","Unf",2,473,375,26,0,"5","WD","Normal",33,33,33,0,0,0
"147",1607,1607,"RL",12760,"IR1","Lvl","Inside","Mitchel","Norm","Duplex",6,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1797.05,1958,"TA",2048,0,2048,0,3,0,5,"TA",9,0,"2Types","Unf",2,776,0,0,0,"3","ConLD","Normal",34,34,34,0,0,0
"148",1608,1608,"RL",11896,"IR1","Lvl","Corner","Timber","Norm","1Fam",7,5,"Gable","Stone",60,"Gd","TA","PConc","Gd","No","GLQ",78,"Unf",0,1258,1336,"Ex",1346,0,1346,1,2,0,3,"Gd",6,1,"Attchd","Fin",3,660,100,48,0,"5","WD","Normal",2,2,2,0,0,0
"149",1609,1609,"RL",9803,"Reg","Lvl","Inside","Timber","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1214,1214,"Ex",1214,0,1214,0,2,0,2,"Gd",6,0,"Attchd","RFn",2,520,0,25,0,"1","New","Partial",1,1,1,0,0,0
"150",1610,1610,"RL",9802,"Reg","Lvl","Inside","Timber","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,384,384,"Gd",744,700,1444,0,2,1,3,"TA",7,0,"BuiltIn","Fin",2,400,100,0,0,"4","WD","Normal",4,3,3,1,1,0
"151",1611,1611,"RL",15300,"Reg","Bnk","Inside","Mitchel","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",42,"Unf",0,1026,1068,"TA",1264,0,1264,1,1,0,2,"TA",7,1,"Attchd","Unf",2,528,0,0,0,"6","WD","Normal",45,33,45,12,0,12
"152",1612,1612,"RL",10114,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Ex","Av","Unf",0,"Unf",0,1430,1430,"Ex",1430,0,1430,0,2,0,3,"Gd",7,0,"Attchd","RFn",2,624,0,0,0,"3","WD","Normal",6,5,6,1,0,1
"153",1613,1613,"RL",11875,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,1344,1344,"Ex",1344,0,1344,0,2,0,3,"TA",7,1,"Attchd","Unf",2,686,328,0,0,"6","WD","Normal",11,11,9,0,2,-2
"154",1614,1614,"RM",2394,"Reg","Low","Inside","MeadowV","Norm","Twnhs",5,6,"Gable","None",0,"TA","TA","CBlock","Gd","Gd","GLQ",915,"Unf",0,30,945,"Ex",945,0,945,1,1,0,2,"TA",5,1,"Attchd","RFn",1,253,174,0,56,"5","WD","Normal",37,37,37,0,0,0
"155",1615,1615,"RM",1680,"Reg","Lvl","Inside","MeadowV","Norm","Twnhs",4,7,"Gable","None",0,"TA","TA","CBlock","TA","No","GLQ",176,"Unf",0,370,546,"Ex",546,546,1092,0,1,1,3,"TA",5,0,"Attchd","Unf",0,0,200,26,0,"3","WD","Normal",40,40,31.4938361131256,0,8.50616388687445,-8.50616388687445
"156",1616,1616,"RM",1900,"Reg","Lvl","Inside","MeadowV","Norm","TwnhsE",4,4,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,546,546,"Ex",546,546,1092,0,1,1,3,"TA",5,0,"Attchd","Unf",0,0,0,0,0,"6","WD","Normal",40,40,31.4938361131256,0,8.50616388687445,-8.50616388687445
"157",1617,1617,"RM",1890,"Reg","Lvl","Inside","MeadowV","Norm","TwnhsE",4,6,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",294,"Unf",0,252,546,"TA",546,546,1092,0,1,1,3,"TA",5,0,"Attchd","Unf",1,286,0,0,64,"6","WD","Normal",38,38,38,0,0,0
"158",1618,1618,"RL",6953,"Reg","Lvl","Inside","Mitchel","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","CBlock","TA","No","ALQ",469,"Unf",0,395,864,"Ex",874,0,874,0,1,0,3,"TA",5,0,"Detchd","Unf",1,352,0,0,0,"6","ConLD","Normal",39,6,39,33,0,33
